year,month,variable,value
1968,11,TGO,26.27647059
1968,12,TGO,26.42941176
1969,1,TGO,25.97058824
1969,2,TGO,28.68823529
1969,3,TGO,28.80588235
1969,4,TGO,27.92941176
1969,5,TGO,27.23529412
1969,6,TGO,25.82352941
1969,7,TGO,24.37647059
1969,8,TGO,24.22352941
1969,9,TGO,24.66470588
1969,10,TGO,25.34117647
1969,11,TGO,25.71176471
1969,12,TGO,26.25294118
1970,1,TGO,26.47647059
1970,2,TGO,28.05882353
1970,3,TGO,28.46470588
1970,4,TGO,28.52352941
1970,5,TGO,26.75882353
1970,6,TGO,26.01176471
1970,7,TGO,24.41176471
1970,8,TGO,23.98823529
1970,9,TGO,24.45294118
1970,10,TGO,25.91176471
1970,11,TGO,26.37058824
1970,12,TGO,25.54117647
1971,1,TGO,25.28823529
1971,2,TGO,27.12352941
1971,3,TGO,27.94117647
1971,4,TGO,27.48235294
1971,5,TGO,26.61176471
1971,6,TGO,25.12352941
1971,7,TGO,23.90588235
1971,8,TGO,23.50588235
1971,9,TGO,24.25882353
1971,10,TGO,25.48823529
1971,11,TGO,26.27058824
1971,12,TGO,25.46470588
1972,1,TGO,26.02352941
1972,2,TGO,27.66470588
1972,3,TGO,27.98823529
1972,4,TGO,27.05294118
1972,5,TGO,26.65882353
1972,6,TGO,25.21176471
1972,7,TGO,24.8
1972,8,TGO,24.27058824
1972,9,TGO,25.12941176
1972,10,TGO,25.87058824
1972,11,TGO,26.3
1972,12,TGO,26.21764706
1973,1,TGO,26.91764706
1973,2,TGO,28.91176471
1973,3,TGO,28.78823529
1973,4,TGO,28.52352941
1973,5,TGO,27.36470588
1973,6,TGO,25.68235294
1973,7,TGO,25.15882353
1973,8,TGO,24.48235294
1973,9,TGO,24.65882353
1973,10,TGO,25.92941176
1973,11,TGO,26.01764706
1973,12,TGO,25.86470588
1974,1,TGO,25.35294118
1974,2,TGO,27.41176471
1974,3,TGO,28.42352941
1974,4,TGO,27.84705882
1974,5,TGO,26.64705882
1974,6,TGO,25.53529412
1974,7,TGO,24.18823529
1974,8,TGO,24.13529412
1974,9,TGO,24.25882353
1974,10,TGO,25.32941176
1974,11,TGO,26.24705882
1974,12,TGO,25.41764706
1975,1,TGO,25.47058824
1975,2,TGO,27.32352941
1975,3,TGO,28.34705882
1975,4,TGO,27.38235294
1975,5,TGO,26.64705882
1975,6,TGO,25.28823529
1975,7,TGO,24.05294118
1975,8,TGO,23.64705882
1975,9,TGO,24.04117647
1975,10,TGO,25.51176471
1975,11,TGO,26.31176471
1975,12,TGO,25.41764706
1976,1,TGO,25.7
1976,2,TGO,27.04117647
1976,3,TGO,27.72941176
1976,4,TGO,27.30588235
1976,5,TGO,26.35882353
1976,6,TGO,24.68235294
1976,7,TGO,23.92941176
1976,8,TGO,23.8
1976,9,TGO,24.88235294
1976,10,TGO,24.86470588
1976,11,TGO,25.54705882
1976,12,TGO,25.49411765
1977,1,TGO,26.13529412
1977,2,TGO,27.44117647
1977,3,TGO,28.65882353
1977,4,TGO,28.78823529
1977,5,TGO,27.27058824
1977,6,TGO,25.52352941
1977,7,TGO,24.47058824
1977,8,TGO,24.07058824
1977,9,TGO,24.66470588
1977,10,TGO,25.70588235
1977,11,TGO,26.43529412
1977,12,TGO,25.55294118
1978,1,TGO,26.56470588
1978,2,TGO,28.39411765
1978,3,TGO,27.72352941
1978,4,TGO,26.65294118
1978,5,TGO,26.32941176
1978,6,TGO,25.21764706
1978,7,TGO,23.81764706
1978,8,TGO,24.38235294
1978,9,TGO,24.62352941
1978,10,TGO,25.62941176
1978,11,TGO,25.88235294
1978,12,TGO,26.27647059
1979,1,TGO,26.71176471
1979,2,TGO,27.87058824
1979,3,TGO,28.63529412
1979,4,TGO,27.99411765
1979,5,TGO,26.69411765
1979,6,TGO,25.24117647
1979,7,TGO,24.36470588
1979,8,TGO,24.47647059
1979,9,TGO,24.88235294
1979,10,TGO,25.88823529
1979,11,TGO,26.5
1979,12,TGO,25.59411765
1980,1,TGO,27.24117647
1980,2,TGO,28.30588235
1980,3,TGO,28.66470588
1980,4,TGO,28.64705882
1980,5,TGO,26.52941176
1980,6,TGO,25.51764706
1980,7,TGO,24.46470588
1980,8,TGO,24.12941176
1980,9,TGO,24.87058824
1980,10,TGO,25.51764706
1980,11,TGO,26.09411765
1980,12,TGO,24.77647059
1981,1,TGO,25.62941176
1981,2,TGO,28.25294118
1981,3,TGO,28.40588235
1981,4,TGO,28.28235294
1981,5,TGO,26.55882353
1981,6,TGO,25.67058824
1981,7,TGO,24.11176471
1981,8,TGO,24.21764706
1981,9,TGO,25.02941176
1981,10,TGO,26.34117647
1981,11,TGO,26.28823529
1981,12,TGO,26.68235294
1982,1,TGO,26.28823529
1982,2,TGO,27.58235294
1982,3,TGO,28.13529412
1982,4,TGO,27.77647059
1982,5,TGO,26.42941176
1982,6,TGO,25.38235294
1982,7,TGO,24.32352941
1982,8,TGO,23.95882353
1982,9,TGO,25.05882353
1982,10,TGO,25.39411765
1982,11,TGO,26.07647059
1982,12,TGO,26.17058824
1983,1,TGO,24.71176471
1983,2,TGO,28.63529412
1983,3,TGO,29.61176471
1983,4,TGO,29.01764706
1983,5,TGO,27.54117647
1983,6,TGO,25.43529412
1983,7,TGO,24.62941176
1983,8,TGO,24.27647059
1983,9,TGO,24.92941176
1983,10,TGO,26.37647059
1983,11,TGO,26.74705882
1983,12,TGO,26.34117647
1984,1,TGO,26.45294118
1984,2,TGO,28.05882353
1984,3,TGO,28.44705882
1984,4,TGO,27.62941176
1984,5,TGO,26.81176471
1984,6,TGO,25.75294118
1984,7,TGO,24.82352941
1984,8,TGO,24.94705882
1984,9,TGO,24.87647059
1984,10,TGO,25.88235294
1984,11,TGO,26.86470588
1984,12,TGO,25.56470588
1985,1,TGO,26.98235294
1985,2,TGO,27.78235294
1985,3,TGO,28.85882353
1985,4,TGO,27.78823529
1985,5,TGO,26.77058824
1985,6,TGO,25.58823529
1985,7,TGO,24.01176471
1985,8,TGO,24.22352941
1985,9,TGO,24.34705882
1985,10,TGO,25.94705882
1985,11,TGO,27.03529412
1985,12,TGO,25.10588235
1986,1,TGO,26.19411765
1986,2,TGO,28.36470588
1986,3,TGO,28.07647059
1986,4,TGO,28.34117647
1986,5,TGO,27.42941176
1986,6,TGO,25.61176471
1986,7,TGO,23.98235294
1986,8,TGO,24.16470588
1986,9,TGO,24.46470588
1986,10,TGO,25.49411765
1986,11,TGO,25.71176471
1986,12,TGO,25.19411765
1987,1,TGO,27.34117647
1987,2,TGO,28.55882353
1987,3,TGO,28.36470588
1987,4,TGO,29.42941176
1987,5,TGO,28.15882353
1987,6,TGO,26.22352941
1987,7,TGO,25.50588235
1987,8,TGO,25.25294118
1987,9,TGO,25.52941176
1987,10,TGO,26.17647059
1987,11,TGO,27.23529412
1987,12,TGO,26.35882353
1988,1,TGO,26.43529412
1988,2,TGO,28.55294118
1988,3,TGO,29.12352941
1988,4,TGO,28.02352941
1988,5,TGO,27.74117647
1988,6,TGO,25.48823529
1988,7,TGO,24.31764706
1988,8,TGO,24.11764706
1988,9,TGO,24.72941176
1988,10,TGO,26.16470588
1988,11,TGO,26.84117647
1988,12,TGO,25.51764706
1989,1,TGO,24.97647059
1989,2,TGO,27.08823529
1989,3,TGO,27.82352941
1989,4,TGO,28.21764706
1989,5,TGO,27.35882353
1989,6,TGO,25.65882353
1989,7,TGO,24.52352941
1989,8,TGO,24.11176471
1989,9,TGO,24.72941176
1989,10,TGO,25.48823529
1989,11,TGO,26.98235294
1989,12,TGO,26.14117647
1990,1,TGO,26.88823529
1990,2,TGO,27.67058824
1990,3,TGO,29.32352941
1990,4,TGO,28.10588235
1990,5,TGO,27.15294118
1990,6,TGO,26.09411765
1990,7,TGO,24.28235294
1990,8,TGO,24.45882353
1990,9,TGO,24.92941176
1990,10,TGO,26.04117647
1990,11,TGO,27.17058824
1990,12,TGO,26.39411765
1991,1,TGO,26.68823529
1991,2,TGO,28.21764706
1991,3,TGO,28.37058824
1991,4,TGO,27.24117647
1991,5,TGO,26.18823529
1991,6,TGO,25.95294118
1991,7,TGO,24.45294118
1991,8,TGO,23.84705882
1991,9,TGO,24.93529412
1991,10,TGO,25.1
1991,11,TGO,26.22941176
1991,12,TGO,25.49411765
1992,1,TGO,25.62352941
1992,2,TGO,27.90588235
1992,3,TGO,28.88823529
1992,4,TGO,28.04117647
1992,5,TGO,26.57647059
1992,6,TGO,25.11176471
1992,7,TGO,23.94117647
1992,8,TGO,23.67647059
1992,9,TGO,24.11764706
1992,10,TGO,25.37058824
1992,11,TGO,25.39411765
1992,12,TGO,25.95882353
1993,1,TGO,25.44705882
1993,2,TGO,27.92941176
1993,3,TGO,27.5
1993,4,TGO,28.22352941
1993,5,TGO,26.92352941
1993,6,TGO,25.49411765
1993,7,TGO,24.29411765
1993,8,TGO,24.27647059
1993,9,TGO,24.77647059
1993,10,TGO,25.71176471
1993,11,TGO,26.75294118
1993,12,TGO,25.80588235
1994,1,TGO,25.98823529
1994,2,TGO,28.20588235
1994,3,TGO,28.83529412
1994,4,TGO,27.71764706
1994,5,TGO,26.67058824
1994,6,TGO,25.36470588
1994,7,TGO,24.24705882
1994,8,TGO,24.12352941
1994,9,TGO,24.69411765
1994,10,TGO,25.21176471
1994,11,TGO,26.08235294
1994,12,TGO,25.47647059
1995,1,TGO,26.06470588
1995,2,TGO,27.68235294
1995,3,TGO,28.42941176
1995,4,TGO,28.15882353
1995,5,TGO,27.14705882
1995,6,TGO,25.82352941
1995,7,TGO,24.68823529
1995,8,TGO,24.27647059
1995,9,TGO,24.78823529
1995,10,TGO,25.63529412
1995,11,TGO,26.00588235
1995,12,TGO,26.32352941
1996,1,TGO,27.04117647
1996,2,TGO,28.22352941
1996,3,TGO,28.71764706
1996,4,TGO,27.74117647
1996,5,TGO,27.17058824
1996,6,TGO,25.53529412
1996,7,TGO,24.50588235
1996,8,TGO,23.95294118
1996,9,TGO,24.20588235
1996,10,TGO,25.23529412
1996,11,TGO,25.96470588
1996,12,TGO,26.29411765
1997,1,TGO,26.74705882
1997,2,TGO,27.35294118
1997,3,TGO,28.04705882
1997,4,TGO,27.34117647
1997,5,TGO,26.2
1997,6,TGO,25.04117647
1997,7,TGO,24.34117647
1997,8,TGO,24.22352941
1997,9,TGO,25.24117647
1997,10,TGO,25.88235294
1997,11,TGO,26.41764706
1997,12,TGO,26.05882353
1998,1,TGO,26.27058824
1998,2,TGO,28.84117647
1998,3,TGO,29.53529412
1998,4,TGO,29.26470588
1998,5,TGO,27.58823529
1998,6,TGO,25.74705882
1998,7,TGO,24.72941176
1998,8,TGO,24.12352941
1998,9,TGO,24.77058824
1998,10,TGO,25.71176471
1998,11,TGO,26.98235294
1998,12,TGO,26.38235294
1999,1,TGO,26.59411765
1999,2,TGO,27.29411765
1999,3,TGO,28.48823529
1999,4,TGO,27.47058824
1999,5,TGO,27.17647059
1999,6,TGO,26.04117647
1999,7,TGO,24.77058824
1999,8,TGO,23.82352941
1999,9,TGO,23.98823529
1999,10,TGO,25.15294118
1999,11,TGO,26.45882353
1999,12,TGO,26.47647059
2000,1,TGO,27.57058824
2000,2,TGO,26.93529412
2000,3,TGO,29.39411765
2000,4,TGO,28.87647059
2000,5,TGO,28.07647059
2000,6,TGO,25.98235294
2000,7,TGO,24.80588235
2000,8,TGO,23.85882353
2000,9,TGO,24.88235294
2000,10,TGO,26.3
2000,11,TGO,27.31764706
2000,12,TGO,26.17058824
2001,1,TGO,26.31764706
2001,2,TGO,27.88235294
2001,3,TGO,29.11764706
2001,4,TGO,28.1
2001,5,TGO,27.55882353
2001,6,TGO,25.45294118
2001,7,TGO,24.4
2001,8,TGO,24.08823529
2001,9,TGO,24.62352941
2001,10,TGO,26.10588235
2001,11,TGO,26.40588235
2001,12,TGO,26.84117647
2002,1,TGO,25.87647059
2002,2,TGO,28.05294118
2002,3,TGO,28.96470588
2002,4,TGO,28.15882353
2002,5,TGO,27.66470588
2002,6,TGO,25.98823529
2002,7,TGO,25.09411765
2002,8,TGO,24.4
2002,9,TGO,24.90588235
2002,10,TGO,25.61176471
2002,11,TGO,26.65294118
2002,12,TGO,26.57058824
2003,1,TGO,26.77647059
2003,2,TGO,28.84117647
2003,3,TGO,29.32941176
2003,4,TGO,27.79411765
2003,5,TGO,27.65882353
2003,6,TGO,25.37058824
2003,7,TGO,24.69411765
2003,8,TGO,24.46470588
2003,9,TGO,24.9
2003,10,TGO,26.57647059
2003,11,TGO,26.92941176
2003,12,TGO,26.38823529
2004,1,TGO,27.04117647
2004,2,TGO,28.14705882
2004,3,TGO,28.92941176
2004,4,TGO,27.81764706
2004,5,TGO,26.63529412
2004,6,TGO,25.38235294
2004,7,TGO,24.47058824
2004,8,TGO,24.31176471
2004,9,TGO,25.25882353
2004,10,TGO,25.92941176
2004,11,TGO,26.78235294
2004,12,TGO,26.71764706
2005,1,TGO,26.01176471
2005,2,TGO,29.15294118
2005,3,TGO,29.07647059
2005,4,TGO,28.9
2005,5,TGO,27.24117647
2005,6,TGO,25.57647059
2005,7,TGO,24.75882353
2005,8,TGO,24.45882353
2005,9,TGO,25.47647059
2005,10,TGO,26.16470588
2005,11,TGO,27.09411765
2005,12,TGO,26.83529412
2006,1,TGO,25.91176471
2006,2,TGO,28.55294118
2006,3,TGO,29
2006,4,TGO,29.35882353
2006,5,TGO,26.91176471
2006,6,TGO,26.5
2006,7,TGO,25.37058824
2006,8,TGO,24.57058824
2006,9,TGO,24.94117647
2006,10,TGO,26.18823529
2006,11,TGO,27.44705882
2006,12,TGO,26.63529412
2007,1,TGO,26.58235294
2007,2,TGO,29.42352941
2007,3,TGO,30.14705882
2007,4,TGO,28.45882353
2007,5,TGO,27.66470588
2007,6,TGO,26.28823529
2007,7,TGO,25.23529412
2007,8,TGO,24.62941176
2007,9,TGO,25.36470588
2007,10,TGO,26.37647059
2007,11,TGO,27.57647059
2007,12,TGO,26.77647059
2008,1,TGO,24.84705882
2008,2,TGO,27.91176471
2008,3,TGO,28.89411765
2008,4,TGO,28.51176471
2008,5,TGO,27.08823529
2008,6,TGO,25.88823529
2008,7,TGO,24.77058824
2008,8,TGO,24.31764706
2008,9,TGO,24.9
2008,10,TGO,26.25294118
2008,11,TGO,27.46470588
2008,12,TGO,27.3
2009,1,TGO,26.71764706
2009,2,TGO,28.92352941
2009,3,TGO,29.13529412
2009,4,TGO,27.47058824
2009,5,TGO,27.43529412
2009,6,TGO,25.81176471
2009,7,TGO,24.63529412
2009,8,TGO,24.45294118
2009,9,TGO,25.01764706
2009,10,TGO,26.01764706
2009,11,TGO,27.09411765
2009,12,TGO,27.62352941
2010,1,TGO,27.85882353
2010,2,TGO,29.61764706
2010,3,TGO,29.71764706
2010,4,TGO,29.17647059
2010,5,TGO,28.2
2010,6,TGO,26.48235294
2010,7,TGO,25.15294118
2010,8,TGO,25.07058824
2010,9,TGO,24.94705882
2010,10,TGO,25.88235294
2010,11,TGO,27.17647059
2010,12,TGO,26.9
2011,1,TGO,26.5
2011,2,TGO,28.67058824
2011,3,TGO,29.27058824
2011,4,TGO,28.77647059
2011,5,TGO,27.82352941
2011,6,TGO,26.39411765
2011,7,TGO,25.14705882
2011,8,TGO,24.57058824
2011,9,TGO,25.17647059
2011,10,TGO,26.02941176
2011,11,TGO,27.37058824
2011,12,TGO,26.57058824
2012,1,TGO,26.79411765
2012,2,TGO,28.24117647
2012,3,TGO,29.06470588
2012,4,TGO,28.25294118
2012,5,TGO,27.01764706
2012,6,TGO,25.7
2012,7,TGO,24.57058824
2012,8,TGO,24.15294118
2012,9,TGO,25.03529412
2012,10,TGO,26.1
2012,11,TGO,27.1
2012,12,TGO,27.34117647
2013,1,TGO,27.57647059
2013,2,TGO,28.98823529
2013,3,TGO,28.94705882
2013,4,TGO,27.88235294
2013,5,TGO,27.07058824
2013,6,TGO,25.88235294
2013,7,TGO,24.90588235
2013,8,TGO,24.34117647
2013,9,TGO,25.08823529
2013,10,TGO,26.17647059
2013,11,TGO,27.48235294
2013,12,TGO,26.94705882
1960,1,THA,23.50188679
1960,2,THA,24.72578616
1960,3,THA,27.87295597
1960,4,THA,29.83773585
1960,5,THA,28.81069182
1960,6,THA,27.94842767
1960,7,THA,27.28553459
1960,8,THA,27.2
1960,9,THA,26.7163522
1960,10,THA,26.12075472
1960,11,THA,25.53459119
1960,12,THA,22.74465409
1961,1,THA,22.40503145
1961,2,THA,25.76603774
1961,3,THA,27.64339623
1961,4,THA,28.92955975
1961,5,THA,27.89433962
1961,6,THA,27.0245283
1961,7,THA,26.91446541
1961,8,THA,26.68553459
1961,9,THA,26.29308176
1961,10,THA,26.00377358
1961,11,THA,25.13962264
1961,12,THA,23.72830189
1962,1,THA,22.23522013
1962,2,THA,23.97421384
1962,3,THA,27.24025157
1962,4,THA,29.14150943
1962,5,THA,28.67861635
1962,6,THA,27.70440252
1962,7,THA,27.20691824
1962,8,THA,26.84654088
1962,9,THA,26.51761006
1962,10,THA,26.10251572
1962,11,THA,24.96540881
1962,12,THA,22.23396226
1963,1,THA,20.55345912
1963,2,THA,24.26100629
1963,3,THA,26.7672956
1963,4,THA,28.88805031
1963,5,THA,29.5836478
1963,6,THA,27.70188679
1963,7,THA,26.67484277
1963,8,THA,26.87798742
1963,9,THA,26.85849057
1963,10,THA,26.13018868
1963,11,THA,25.7081761
1963,12,THA,22.98113208
1964,1,THA,24.21949686
1964,2,THA,25.02955975
1964,3,THA,27.21761006
1964,4,THA,29.08301887
1964,5,THA,27.64528302
1964,6,THA,27.68050314
1964,7,THA,27.31509434
1964,8,THA,26.96289308
1964,9,THA,26.69685535
1964,10,THA,26.40062893
1964,11,THA,23.64465409
1964,12,THA,22.16415094
1965,1,THA,21.91572327
1965,2,THA,25.72578616
1965,3,THA,26.9836478
1965,4,THA,28.91761006
1965,5,THA,28.35974843
1965,6,THA,27.06540881
1965,7,THA,27.33144654
1965,8,THA,27.08553459
1965,9,THA,26.66289308
1965,10,THA,26.48050314
1965,11,THA,25.44150943
1965,12,THA,24.68238994
1966,1,THA,24.64025157
1966,2,THA,26.26226415
1966,3,THA,28.08553459
1966,4,THA,29.49119497
1966,5,THA,27.92893082
1966,6,THA,27.72138365
1966,7,THA,27.37924528
1966,8,THA,26.80880503
1966,9,THA,26.46792453
1966,10,THA,26.53647799
1966,11,THA,25.28867925
1966,12,THA,24.70062893
1967,1,THA,22.61383648
1967,2,THA,24.43081761
1967,3,THA,27.03333333
1967,4,THA,28.51949686
1967,5,THA,28.26603774
1967,6,THA,28.06540881
1967,7,THA,27.49433962
1967,8,THA,27.05345912
1967,9,THA,26.51698113
1967,10,THA,25.61383648
1967,11,THA,25.01509434
1967,12,THA,22.32767296
1968,1,THA,22.98805031
1968,2,THA,24.25283019
1968,3,THA,27.56540881
1968,4,THA,27.85471698
1968,5,THA,27.95408805
1968,6,THA,27.57169811
1968,7,THA,27.58616352
1968,8,THA,27.22893082
1968,9,THA,26.99685535
1968,10,THA,26.16037736
1968,11,THA,25.88301887
1968,12,THA,24.81006289
1969,1,THA,25.04213836
1969,2,THA,25.74150943
1969,3,THA,28.2572327
1969,4,THA,29.43459119
1969,5,THA,29.11383648
1969,6,THA,27.91446541
1969,7,THA,26.95534591
1969,8,THA,26.85408805
1969,9,THA,26.76226415
1969,10,THA,26.63207547
1969,11,THA,24.04339623
1969,12,THA,22.19119497
1970,1,THA,23.69559748
1970,2,THA,25.28490566
1970,3,THA,28.15597484
1970,4,THA,28.48993711
1970,5,THA,28.45534591
1970,6,THA,27.47798742
1970,7,THA,26.99308176
1970,8,THA,26.61257862
1970,9,THA,26.73459119
1970,10,THA,25.93333333
1970,11,THA,24.53710692
1970,12,THA,23.99748428
1971,1,THA,21.87861635
1971,2,THA,24.20377358
1971,3,THA,26.62767296
1971,4,THA,28.59559748
1971,5,THA,27.87358491
1971,6,THA,26.95471698
1971,7,THA,26.52264151
1971,8,THA,26.34779874
1971,9,THA,26.73522013
1971,10,THA,25.12515723
1971,11,THA,22.85408805
1971,12,THA,22.87358491
1972,1,THA,21.84654088
1972,2,THA,25.30251572
1972,3,THA,26.25660377
1972,4,THA,27.67169811
1972,5,THA,29.45786164
1972,6,THA,27.71006289
1972,7,THA,27.42012579
1972,8,THA,26.87924528
1972,9,THA,26.91698113
1972,10,THA,26.85408805
1972,11,THA,25.71823899
1972,12,THA,24.00062893
1973,1,THA,23.72138365
1973,2,THA,26.51320755
1973,3,THA,28.03333333
1973,4,THA,30.2081761
1973,5,THA,28.37924528
1973,6,THA,27.99433962
1973,7,THA,27.31194969
1973,8,THA,26.83836478
1973,9,THA,26.5572327
1973,10,THA,26.03144654
1973,11,THA,23.90691824
1973,12,THA,21.68427673
1974,1,THA,22.50754717
1974,2,THA,24.14025157
1974,3,THA,26.55220126
1974,4,THA,28.00125786
1974,5,THA,27.70691824
1974,6,THA,27.44339623
1974,7,THA,27.18301887
1974,8,THA,26.71572327
1974,9,THA,26.64716981
1974,10,THA,26.20062893
1974,11,THA,24.59937107
1974,12,THA,23.92012579
1975,1,THA,23.53962264
1975,2,THA,25.46226415
1975,3,THA,27.90377358
1975,4,THA,29.65786164
1975,5,THA,27.88679245
1975,6,THA,27.19559748
1975,7,THA,27.01194969
1975,8,THA,26.72389937
1975,9,THA,26.46918239
1975,10,THA,26.06352201
1975,11,THA,24.20251572
1975,12,THA,20.91006289
1976,1,THA,21.3408805
1976,2,THA,24.89496855
1976,3,THA,27.06100629
1976,4,THA,28.66792453
1976,5,THA,27.24339623
1976,6,THA,27.76603774
1976,7,THA,27.02515723
1976,8,THA,26.27735849
1976,9,THA,26.64528302
1976,10,THA,26.42138365
1976,11,THA,23.92264151
1976,12,THA,23.46289308
1977,1,THA,23.50943396
1977,2,THA,23.83710692
1977,3,THA,26.64213836
1977,4,THA,28.44150943
1977,5,THA,28.12830189
1977,6,THA,28.94716981
1977,7,THA,27.50377358
1977,8,THA,27.22767296
1977,9,THA,26.51069182
1977,10,THA,26.63207547
1977,11,THA,24.23710692
1977,12,THA,23.72767296
1978,1,THA,24.11194969
1978,2,THA,25.12767296
1978,3,THA,28.28490566
1978,4,THA,29.15849057
1978,5,THA,28.20440252
1978,6,THA,27.8509434
1978,7,THA,26.79371069
1978,8,THA,26.87044025
1978,9,THA,26.40188679
1978,10,THA,25.95974843
1978,11,THA,24.71446541
1978,12,THA,23.29874214
1979,1,THA,24.74213836
1979,2,THA,26.37484277
1979,3,THA,28.83396226
1979,4,THA,29.37169811
1979,5,THA,28.6327044
1979,6,THA,27.59748428
1979,7,THA,27.83773585
1979,8,THA,27.04716981
1979,9,THA,26.89496855
1979,10,THA,25.88553459
1979,11,THA,24.20880503
1979,12,THA,23.1754717
1980,1,THA,23.47421384
1980,2,THA,25.61383648
1980,3,THA,28.53396226
1980,4,THA,29.92012579
1980,5,THA,29.14591195
1980,6,THA,27.3427673
1980,7,THA,27.46415094
1980,8,THA,27.16855346
1980,9,THA,26.57421384
1980,10,THA,26.3918239
1980,11,THA,25.11069182
1980,12,THA,23.76918239
1981,1,THA,22.61761006
1981,2,THA,25.63459119
1981,3,THA,27.97735849
1981,4,THA,28.45660377
1981,5,THA,27.82767296
1981,6,THA,27.20314465
1981,7,THA,26.83710692
1981,8,THA,26.94025157
1981,9,THA,26.99685535
1981,10,THA,26.31257862
1981,11,THA,24.84654088
1981,12,THA,21.66163522
1982,1,THA,22.27987421
1982,2,THA,25.30251572
1982,3,THA,27.88805031
1982,4,THA,27.79622642
1982,5,THA,28.47798742
1982,6,THA,27.4672956
1982,7,THA,26.9754717
1982,8,THA,26.39056604
1982,9,THA,26.05660377
1982,10,THA,26.10377358
1982,11,THA,25.63144654
1982,12,THA,21.28427673
1983,1,THA,22.13018868
1983,2,THA,25.88301887
1983,3,THA,27.77358491
1983,4,THA,30.37232704
1983,5,THA,29.06477987
1983,6,THA,27.98238994
1983,7,THA,27.77861635
1983,8,THA,26.87421384
1983,9,THA,26.6572327
1983,10,THA,25.91509434
1983,11,THA,23.23647799
1983,12,THA,21.72264151
1984,1,THA,22.07484277
1984,2,THA,25.46226415
1984,3,THA,27.16037736
1984,4,THA,28.8836478
1984,5,THA,27.64842767
1984,6,THA,27.02138365
1984,7,THA,26.60943396
1984,8,THA,26.6408805
1984,9,THA,26.14528302
1984,10,THA,25.30754717
1984,11,THA,24.59685535
1984,12,THA,22.98490566
1985,1,THA,23.62389937
1985,2,THA,26.08679245
1985,3,THA,27.45660377
1985,4,THA,28.7081761
1985,5,THA,27.68050314
1985,6,THA,26.99559748
1985,7,THA,26.50440252
1985,8,THA,26.65849057
1985,9,THA,26.38176101
1985,10,THA,25.80691824
1985,11,THA,25.21006289
1985,12,THA,22.65660377
1986,1,THA,22.20188679
1986,2,THA,25.1572327
1986,3,THA,26.59685535
1986,4,THA,28.54779874
1986,5,THA,27.4327044
1986,6,THA,27.65534591
1986,7,THA,26.8591195
1986,8,THA,27.09119497
1986,9,THA,26.6672956
1986,10,THA,26.06100629
1986,11,THA,24.57169811
1986,12,THA,23.13144654
1987,1,THA,23.4918239
1987,2,THA,25.32955975
1987,3,THA,27.38238994
1987,4,THA,29.02893082
1987,5,THA,28.87735849
1987,6,THA,27.94779874
1987,7,THA,27.75031447
1987,8,THA,27.29622642
1987,9,THA,26.77610063
1987,10,THA,26.60628931
1987,11,THA,25.76037736
1987,12,THA,21.06603774
1988,1,THA,23.96603774
1988,2,THA,26.12389937
1988,3,THA,28.08427673
1988,4,THA,28.70754717
1988,5,THA,27.77484277
1988,6,THA,27.36289308
1988,7,THA,27.17672956
1988,8,THA,26.80943396
1988,9,THA,26.86100629
1988,10,THA,25.58679245
1988,11,THA,23.21509434
1988,12,THA,22.17358491
1989,1,THA,23.99937107
1989,2,THA,24.81006289
1989,3,THA,26.51446541
1989,4,THA,29.22327044
1989,5,THA,28.02955975
1989,6,THA,27.14402516
1989,7,THA,27.13962264
1989,8,THA,26.81006289
1989,9,THA,26.62893082
1989,10,THA,25.8427673
1989,11,THA,24.60754717
1989,12,THA,22.19685535
1990,1,THA,24.18616352
1990,2,THA,25.65471698
1990,3,THA,26.92389937
1990,4,THA,29.12830189
1990,5,THA,27.84465409
1990,6,THA,27.60440252
1990,7,THA,26.91823899
1990,8,THA,27.27484277
1990,9,THA,26.69811321
1990,10,THA,26.03396226
1990,11,THA,24.89308176
1990,12,THA,23.06666667
1991,1,THA,24.56477987
1991,2,THA,25.23773585
1991,3,THA,28.49811321
1991,4,THA,29.33773585
1991,5,THA,28.67610063
1991,6,THA,27.50880503
1991,7,THA,27.24465409
1991,8,THA,26.44402516
1991,9,THA,26.8081761
1991,10,THA,25.78113208
1991,11,THA,24.2591195
1991,12,THA,23.12830189
1992,1,THA,22.1245283
1992,2,THA,24.49119497
1992,3,THA,27.72893082
1992,4,THA,30.17987421
1992,5,THA,29.51257862
1992,6,THA,27.7918239
1992,7,THA,27.02578616
1992,8,THA,26.73836478
1992,9,THA,26.69874214
1992,10,THA,24.87735849
1992,11,THA,23.27924528
1992,12,THA,22.76981132
1993,1,THA,22.70754717
1993,2,THA,24.13962264
1993,3,THA,27.22389937
1993,4,THA,28.59937107
1993,5,THA,28.36226415
1993,6,THA,28.09496855
1993,7,THA,27.74213836
1993,8,THA,26.68553459
1993,9,THA,26.47610063
1993,10,THA,25.83081761
1993,11,THA,24.95283019
1993,12,THA,22.59748428
1994,1,THA,23.98805031
1994,2,THA,26.67672956
1994,3,THA,26.52012579
1994,4,THA,29.02830189
1994,5,THA,28.0672956
1994,6,THA,27.04842767
1994,7,THA,26.91698113
1994,8,THA,26.33018868
1994,9,THA,26.66855346
1994,10,THA,25.42641509
1994,11,THA,24.85283019
1994,12,THA,24.09496855
1995,1,THA,23.70503145
1995,2,THA,24.73207547
